experiment,category,seed,method,fit_images,branch_calibration_images,threshold_calibration_images,total_normal_images,fit_and_score_seconds,rss_mb,memory_vectors,memory_bytes,patchcore_scoring_seconds,branch_upper_quantile,image_auroc,image_ap,pixel_auroc,pixel_ap,threshold,threshold_alpha,threshold_calibration_count,threshold_conformal_rank,threshold_is_finite,threshold_min_attainable_alpha,image_f1_conformal,image_f1_normal95,image_precision_conformal,image_recall_conformal,image_specificity_conformal,image_balanced_accuracy_conformal,normal_fpr_conformal,false_alarms_per_1000_normals,test_true_positive,test_false_positive,test_true_negative,test_false_negative,weight,normal_budget,upper_quantile,branch_calibration_fraction,translation_px,brightness,descriptor_channels,condition,translation_dx,translation_dy,border_mode,registration_dx,registration_dy,interior_image_auroc,interior_image_ap,interior_normal_fpr,interior_recall,valid_pixel_fraction,normal_budget_requested,normal_budget_achieved,allocation_strategy,priority_target,priority_achieved
strong_baseline,wood,20260714,patchcore_wr50_compact,173.0,37.0,37.0,,0.7143849999993108,,1800,1843200,,,0.9657894736842105,0.9891255017670397,0.9376207814317119,0.4279223510934209,1.7485538721084595,0.05,37.0,37.0,True,0.02631578947368421,0.9491525423728814,0.9491525423728814,0.9655172413793104,0.9333333333333333,0.8947368421052632,0.9140350877192982,0.10526315789473684,105.26315789473684,56,2,17,4,,,,,,,256.0,,,,,,,,,,,,,,,,
main,wood,20260715,freqpatch_lite,173.0,37.0,37.0,247.0,0.10983108301297761,1583.296875,1800,691200,0.0797759999986738,0.995,0.987719298245614,0.9963808332783131,0.9351108438418942,0.43922236253585384,1.4618440866470337,0.05,37.0,37.0,True,0.02631578947368421,0.9516129032258065,0.9516129032258065,0.921875,0.9833333333333333,0.7368421052631579,0.8600877192982456,0.2631578947368421,263.1578947368421,59,5,14,1,,,,,,,,,,,,,,,,,,,,,,,
main,wood,20260715,frequency_only,173.0,37.0,37.0,247.0,0.10983108301297761,1544.34375,1800,691200,0.0797759999986738,0.995,0.9333333333333333,0.9796556948214998,0.7605932302446322,0.15673279739138704,2.522244453430176,0.05,37.0,37.0,True,0.02631578947368421,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,1.0,0.5833333333333334,0.0,0.0,10,0,19,50,,,,,,,,,,,,,,,,,,,,,,,
main,wood,20260715,padim_diag,173.0,37.0,37.0,247.0,0.10983108301297761,1563.9375,1800,691200,0.0797759999986738,0.995,0.9096491228070175,0.9626828675710712,0.9063615696862871,0.23068546413504376,6.068569183349609,0.05,37.0,37.0,True,0.02631578947368421,0.8648648648648649,0.8648648648648649,0.9411764705882353,0.8,0.8421052631578947,0.8210526315789474,0.15789473684210525,157.89473684210526,48,3,16,12,,,,,,,,,,,,,,,,,,,,,,,
main,wood,20260715,padim_freq_gate,173.0,37.0,37.0,247.0,0.10983108301297761,1583.28125,1800,691200,0.0797759999986738,0.995,0.9105263157894736,0.9629465210550637,0.9067439557407362,0.23344244706974784,6.068569183349609,0.05,37.0,37.0,True,0.02631578947368421,0.8648648648648649,0.8648648648648649,0.9411764705882353,0.8,0.8421052631578947,0.8210526315789474,0.15789473684210525,157.89473684210526,48,3,16,12,,,,,,,,,,,,,,,,,,,,,,,
main,wood,20260715,patchcore_lite,173.0,37.0,37.0,247.0,0.10983108301297761,1583.296875,1800,691200,0.0797759999986738,0.995,0.987719298245614,0.9963808332783131,0.9347963106437456,0.43374098912362863,1.4062271118164062,0.05,37.0,37.0,True,0.02631578947368421,0.9516129032258065,0.9516129032258065,0.921875,0.9833333333333333,0.7368421052631579,0.8600877192982456,0.2631578947368421,263.1578947368421,59,5,14,1,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,wood,20260715,patchcore_wr50_compact,173.0,37.0,37.0,,0.718271999998251,,1800,1843200,,,0.9605263157894737,0.9873402108715484,0.9367675303728331,0.44115374750679665,1.5540579557418823,0.05,37.0,37.0,True,0.02631578947368421,0.9401709401709402,0.9401709401709402,0.9649122807017544,0.9166666666666666,0.8947368421052632,0.9057017543859649,0.10526315789473684,105.26315789473684,55,2,17,5,,,,,,,256.0,,,,,,,,,,,,,,,,
main,wood,20260716,freqpatch_lite,173.0,37.0,37.0,247.0,0.11007737499312498,1622.546875,1800,691200,0.0801847499969881,0.995,0.9850877192982456,0.9954899613940549,0.9349305599471094,0.4377942214472253,1.8312972784042358,0.05,37.0,37.0,True,0.02631578947368421,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.8947368421052632,0.9307017543859649,0.10526315789473684,105.26315789473684,58,2,17,2,,,,,,,,,,,,,,,,,,,,,,,
main,wood,20260716,frequency_only,173.0,37.0,37.0,247.0,0.11007737499312498,1583.546875,1800,691200,0.0801847499969881,0.995,0.9350877192982456,0.9797672931186777,0.7591739972736191,0.15477537434257085,1.7279565334320068,0.05,37.0,37.0,True,0.02631578947368421,0.44155844155844154,0.44155844155844154,1.0,0.2833333333333333,1.0,0.6416666666666666,0.0,0.0,17,0,19,43,,,,,,,,,,,,,,,,,,,,,,,
main,wood,20260716,padim_diag,173.0,37.0,37.0,247.0,0.11007737499312498,1602.953125,1800,691200,0.0801847499969881,0.995,0.9140350877192982,0.9608286155997889,0.9069032350594016,0.23202307672188932,5.453405380249023,0.05,37.0,37.0,True,0.02631578947368421,0.8928571428571429,0.8928571428571429,0.9615384615384616,0.8333333333333334,0.8947368421052632,0.8640350877192983,0.10526315789473684,105.26315789473684,50,2,17,10,,,,,,,,,,,,,,,,,,,,,,,
main,wood,20260716,padim_freq_gate,173.0,37.0,37.0,247.0,0.11007737499312498,1622.546875,1800,691200,0.0801847499969881,0.995,0.9157894736842105,0.962377664648838,0.9071406274779721,0.2337960289933746,5.453405380249023,0.05,37.0,37.0,True,0.02631578947368421,0.8928571428571429,0.8928571428571429,0.9615384615384616,0.8333333333333334,0.8947368421052632,0.8640350877192983,0.10526315789473684,105.26315789473684,50,2,17,10,,,,,,,,,,,,,,,,,,,,,,,
main,wood,20260716,patchcore_lite,173.0,37.0,37.0,247.0,0.11007737499312498,1622.546875,1800,691200,0.0801847499969881,0.995,0.9850877192982456,0.9954899613940549,0.9347327912924741,0.43466149836334217,1.8312972784042358,0.05,37.0,37.0,True,0.02631578947368421,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.8947368421052632,0.9307017543859649,0.10526315789473684,105.26315789473684,58,2,17,2,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,wood,20260716,patchcore_wr50_compact,173.0,37.0,37.0,,0.7233771669853013,,1800,1843200,,,0.9657894736842105,0.989097410550424,0.9368775342844472,0.42678718212997363,1.9997282028198242,0.05,37.0,37.0,True,0.02631578947368421,0.9217391304347826,0.9217391304347826,0.9636363636363636,0.8833333333333333,0.8947368421052632,0.8890350877192983,0.10526315789473684,105.26315789473684,53,2,17,7,,,,,,,256.0,,,,,,,,,,,,,,,,
main,zipper,20260714,freqpatch_lite,168.0,36.0,36.0,240.0,0.1572329580085352,1768.0,1800,691200,0.12100737501168624,0.995,0.8679096638655462,0.9358519437943165,0.9600287861493609,0.3642701888513333,1.7743884325027466,0.05,36.0,36.0,True,0.02702702702702703,0.7253886010362695,0.7253886010362695,0.9459459459459459,0.5882352941176471,0.875,0.7316176470588236,0.125,125.0,70,4,28,49,,,,,,,,,,,,,,,,,,,,,,,
main,zipper,20260714,frequency_only,168.0,36.0,36.0,240.0,0.1572329580085352,1604.578125,1800,691200,0.12100737501168624,0.995,0.7857142857142857,0.922202963376274,0.8086409924036528,0.09126554944963296,14.854439735412598,0.05,36.0,36.0,True,0.02702702702702703,0.3586206896551724,0.3586206896551724,1.0,0.2184873949579832,1.0,0.6092436974789917,0.0,0.0,26,0,32,93,,,,,,,,,,,,,,,,,,,,,,,
main,zipper,20260714,padim_diag,168.0,36.0,36.0,240.0,0.1572329580085352,1762.6875,1800,691200,0.12100737501168624,0.995,0.9262079831932774,0.9684654172366929,0.9623835763869976,0.3447618692349611,4.530588150024414,0.05,36.0,36.0,True,0.02702702702702703,0.8558139534883721,0.8558139534883721,0.9583333333333334,0.773109243697479,0.875,0.8240546218487395,0.125,125.0,92,4,28,27,,,,,,,,,,,,,,,,,,,,,,,
main,zipper,20260714,padim_freq_gate,168.0,36.0,36.0,240.0,0.1572329580085352,1767.984375,1800,691200,0.12100737501168624,0.995,0.9262079831932774,0.9690298734654991,0.9624187528799824,0.3448858296440731,4.530588150024414,0.05,36.0,36.0,True,0.02702702702702703,0.8558139534883721,0.8558139534883721,0.9583333333333334,0.773109243697479,0.875,0.8240546218487395,0.125,125.0,92,4,28,27,,,,,,,,,,,,,,,,,,,,,,,
main,zipper,20260714,patchcore_lite,168.0,36.0,36.0,240.0,0.1572329580085352,1768.0,1800,691200,0.12100737501168624,0.995,0.8700105042016808,0.9399130829107096,0.9600442120333987,0.36758960945009794,1.7743884325027466,0.05,36.0,36.0,True,0.02702702702702703,0.7052631578947368,0.7052631578947368,0.9436619718309859,0.5630252100840336,0.875,0.7190126050420168,0.125,125.0,67,4,28,52,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,zipper,20260714,patchcore_wr50_compact,168.0,36.0,36.0,,1.404935958009446,,1800,1843200,,,0.8647584033613446,0.9537133251140035,0.9026505585323545,0.2575239952530742,1.6715760231018066,0.05,36.0,36.0,True,0.02702702702702703,0.8076923076923077,0.8076923076923077,0.9438202247191011,0.7058823529411765,0.84375,0.7748161764705883,0.15625,156.25,84,5,27,35,,,,,,,256.0,,,,,,,,,,,,,,,,
main,zipper,20260715,freqpatch_lite,168.0,36.0,36.0,240.0,0.15070245901006274,1835.34375,1800,691200,0.11889633399550803,0.995,0.8526785714285714,0.9321985662542596,0.9602673328085298,0.3514026692431325,2.4498634338378906,0.05,36.0,36.0,True,0.02702702702702703,0.3194444444444444,0.3194444444444444,0.92,0.19327731092436976,0.9375,0.5653886554621849,0.0625,62.5,23,2,30,96,,,,,,,,,,,,,,,,,,,,,,,
main,zipper,20260715,frequency_only,168.0,36.0,36.0,240.0,0.15070245901006274,1834.1875,1800,691200,0.11889633399550803,0.995,0.7623424369747899,0.9154439673777778,0.8094257078802568,0.08396031650520529,41.50558090209961,0.05,36.0,36.0,True,0.02702702702702703,0.28776978417266186,0.28776978417266186,1.0,0.16806722689075632,1.0,0.5840336134453782,0.0,0.0,20,0,32,99,,,,,,,,,,,,,,,,,,,,,,,
main,zipper,20260715,padim_diag,168.0,36.0,36.0,240.0,0.15070245901006274,1834.328125,1800,691200,0.11889633399550803,0.995,0.9251575630252101,0.9684918242776374,0.9621553328682326,0.34769109864108116,6.7439093589782715,0.05,36.0,36.0,True,0.02702702702702703,0.7058823529411765,0.7058823529411765,0.9705882352941176,0.5546218487394958,0.9375,0.7460609243697479,0.0625,62.5,66,2,30,53,,,,,,,,,,,,,,,,,,,,,,,
main,zipper,20260715,padim_freq_gate,168.0,36.0,36.0,240.0,0.15070245901006274,1835.796875,1800,691200,0.11889633399550803,0.995,0.9246323529411765,0.969513606838367,0.9621568231436508,0.34665840216211713,6.865457057952881,0.05,36.0,36.0,True,0.02702702702702703,0.7127659574468085,0.7127659574468085,0.9710144927536232,0.5630252100840336,0.9375,0.7502626050420168,0.0625,62.5,67,2,30,52,,,,,,,,,,,,,,,,,,,,,,,
main,zipper,20260715,patchcore_lite,168.0,36.0,36.0,240.0,0.15070245901006274,1835.34375,1800,691200,0.11889633399550803,0.995,0.8511029411764707,0.9309955673134632,0.9602964073481293,0.3544983072222841,2.309898853302002,0.05,36.0,36.0,True,0.02702702702702703,0.35374149659863946,0.35374149659863946,0.9285714285714286,0.2184873949579832,0.9375,0.5779936974789917,0.0625,62.5,26,2,30,93,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,zipper,20260715,patchcore_wr50_compact,168.0,36.0,36.0,,1.2841172920016106,,1800,1843200,,,0.8655462184873949,0.953034438318909,0.9029429103795339,0.2497739725446423,1.8057068586349487,0.05,36.0,36.0,True,0.02702702702702703,0.6918918918918919,0.6918918918918919,0.9696969696969697,0.5378151260504201,0.9375,0.73765756302521,0.0625,62.5,64,2,30,55,,,,,,,256.0,,,,,,,,,,,,,,,,
main,zipper,20260716,freqpatch_lite,168.0,36.0,36.0,240.0,0.15068037499440834,1950.828125,1800,691200,0.11859479200211354,0.995,0.875,0.9457317065771498,0.9600312632614145,0.3720420410970597,1.847174882888794,0.05,36.0,36.0,True,0.02702702702702703,0.7575757575757576,0.7575757575757576,0.9493670886075949,0.6302521008403361,0.875,0.7526260504201681,0.125,125.0,75,4,28,44,,,,,,,,,,,,,,,,,,,,,,,
main,zipper,20260716,frequency_only,168.0,36.0,36.0,240.0,0.15068037499440834,1835.8125,1800,691200,0.11859479200211354,0.995,0.7914915966386553,0.924085961913288,0.8033835020874929,0.08174867829588103,15.73691177368164,0.05,36.0,36.0,True,0.02702702702702703,0.3586206896551724,0.3586206896551724,1.0,0.2184873949579832,1.0,0.6092436974789917,0.0,0.0,26,0,32,93,,,,,,,,,,,,,,,,,,,,,,,
main,zipper,20260716,padim_diag,168.0,36.0,36.0,240.0,0.15068037499440834,1951.015625,1800,691200,0.11859479200211354,0.995,0.9038865546218489,0.9626581886460983,0.9624777141511438,0.3453491866149084,5.333181381225586,0.05,36.0,36.0,True,0.02702702702702703,0.8636363636363636,0.8636363636363636,0.9405940594059405,0.7983193277310925,0.8125,0.8054096638655462,0.1875,187.5,95,6,26,24,,,,,,,,,,,,,,,,,,,,,,,
main,zipper,20260716,padim_freq_gate,168.0,36.0,36.0,240.0,0.15068037499440834,1951.15625,1800,691200,0.11859479200211354,0.995,0.9030987394957983,0.9632161759884799,0.9625294019929345,0.3454588131898292,5.333181381225586,0.05,36.0,36.0,True,0.02702702702702703,0.8636363636363636,0.8636363636363636,0.9405940594059405,0.7983193277310925,0.8125,0.8054096638655462,0.1875,187.5,95,6,26,24,,,,,,,,,,,,,,,,,,,,,,,
main,zipper,20260716,patchcore_lite,168.0,36.0,36.0,240.0,0.15068037499440834,1950.828125,1800,691200,0.11859479200211354,0.995,0.8776260504201681,0.9504741500301013,0.9600496819788166,0.37553746713668157,1.847174882888794,0.05,36.0,36.0,True,0.02702702702702703,0.7384615384615385,0.7384615384615385,0.9473684210526315,0.6050420168067226,0.875,0.7400210084033614,0.125,125.0,72,4,28,47,,,,,,,,,,,,,,,,,,,,,,,
strong_baseline,zipper,20260716,patchcore_wr50_compact,168.0,36.0,36.0,,1.3555657080141827,,1800,1843200,,,0.8676470588235294,0.9541786656272391,0.9047179530118414,0.2583663631260114,2.038203239440918,0.05,36.0,36.0,True,0.02702702702702703,0.7225130890052356,0.7225130890052356,0.9583333333333334,0.5798319327731093,0.90625,0.7430409663865547,0.09375,93.75,69,3,29,50,,,,,,,256.0,,,,,,,,,,,,,,,,
