experiment,category,seed,method,fit_images,branch_calibration_images,threshold_calibration_images,total_normal_images,fit_and_score_seconds,rss_mb,memory_vectors,memory_bytes,patchcore_scoring_seconds,branch_upper_quantile,image_auroc,image_ap,pixel_auroc,pixel_ap,threshold,threshold_alpha,threshold_calibration_count,threshold_conformal_rank,threshold_is_finite,threshold_min_attainable_alpha,image_f1_conformal,image_f1_normal95,image_precision_conformal,image_recall_conformal,image_specificity_conformal,image_balanced_accuracy_conformal,normal_fpr_conformal,false_alarms_per_1000_normals,test_true_positive,test_false_positive,test_true_negative,test_false_negative,weight,normal_budget,upper_quantile,branch_calibration_fraction,translation_px,brightness,descriptor_channels,condition,translation_dx,translation_dy,border_mode,registration_dx,registration_dy,interior_image_auroc,interior_image_ap,interior_normal_fpr,interior_recall,valid_pixel_fraction,interior_grid_x0,interior_grid_x1,interior_grid_y0,interior_grid_y1,interior_grid_valid_cells,interior_grid_total_cells,interior_equivalent_pixel_x0,interior_equivalent_pixel_x1,interior_equivalent_pixel_y0,interior_equivalent_pixel_y1,normal_budget_requested,normal_budget_achieved,allocation_strategy,priority_target,priority_achieved
threshold_priority,toothbrush,20260714,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.009115291002672166,0.995,0.7833333333333333,0.9160679411431669,0.9609630236492812,0.38417822693402176,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,toothbrush,20260715,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.009242083004210144,0.995,0.7444444444444446,0.9060131967118051,0.9677067982192852,0.4199254634561854,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,toothbrush,20260715,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.009242083004210144,0.995,0.7416666666666667,0.9043562766338326,0.9677814988985425,0.43021461361405106,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,toothbrush,20260716,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.010150917005375959,0.995,0.8166666666666668,0.9257682091930628,0.957169576379032,0.34511420747658844,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,toothbrush,20260716,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.010150917005375959,0.995,0.8166666666666668,0.9257682091930628,0.9572095895541732,0.3511098887227409,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,transistor,20260714,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.015844666995690204,0.995,0.7375,0.7416616901115758,0.7788066375126296,0.3684666544364489,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,transistor,20260714,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.015844666995690204,0.995,0.7379166666666668,0.7437191762111617,0.7787958675490912,0.367568258684555,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,transistor,20260715,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.022318499999528285,0.995,0.7720833333333333,0.7540531148783906,0.7690560414525156,0.35885629989144685,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,transistor,20260715,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.022318499999528285,0.995,0.7729166666666667,0.7513143059135609,0.7690314023167886,0.35867109188852514,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,transistor,20260716,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.0222723750048317,0.995,0.7570833333333334,0.7594823054233345,0.800905926958126,0.3937108408439718,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,transistor,20260716,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.0222723750048317,0.995,0.75875,0.7639992995251622,0.8008939170655365,0.39280110396727147,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,wood,20260714,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.01527183299913304,0.995,0.9833333333333333,0.9949674403096374,0.9130115732331436,0.3985386572718901,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,19,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,wood,20260714,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.01527183299913304,0.995,0.9824561403508772,0.9946587983343288,0.9130060248622229,0.3983158139599903,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,19,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,wood,20260715,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.01451058300153818,0.995,0.9850877192982456,0.9954593958564932,0.9220556119445141,0.42251188371782683,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,19,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,wood,20260715,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.01451058300153818,0.995,0.9850877192982456,0.9954593958564932,0.9218039963850491,0.4185771534046865,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,19,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,wood,20260716,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.01387208300002385,0.995,0.9868421052631579,0.9960193262689261,0.9300808608090518,0.4240991311710666,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,19,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,wood,20260716,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.01387208300002385,0.995,0.9868421052631579,0.9960193262689261,0.9300575922570369,0.42341845233957953,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,19,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,zipper,20260714,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.026270750000549015,0.995,0.6512605042016807,0.8495414369566312,0.9049918642241603,0.14408368536112562,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,32,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,zipper,20260714,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.026270750000549015,0.995,0.649422268907563,0.8463305906011586,0.9049957141193735,0.14416116047530206,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,32,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,zipper,20260715,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.037665165997168515,0.995,0.6163340336134453,0.8347538619128816,0.9108499343468248,0.15072072481822282,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,32,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,zipper,20260715,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.037665165997168515,0.995,0.615546218487395,0.8343765604917299,0.9108497832141855,0.15068503623660523,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,32,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,zipper,20260716,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.033289166996837594,0.995,0.5751050420168067,0.8270964956714906,0.9109299351934581,0.15808126767215017,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,32,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,zipper,20260716,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.033289166996837594,0.995,0.5716911764705882,0.825456191889859,0.910925828169332,0.15765296570224208,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,32,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,proportional,,False
threshold_priority,bottle,20260714,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.01636254200275289,0.995,0.9936507936507936,0.998080818348845,0.9770928724785924,0.7144643718669006,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,20,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,bottle,20260714,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.01636254200275289,0.995,0.9944444444444444,0.9983368347338936,0.976812618737664,0.7082472859655637,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,20,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,bottle,20260715,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.022804332998930477,0.995,0.9952380952380951,0.9985443882433589,0.9760762024426175,0.7123939549716825,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,20,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,bottle,20260715,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.022804332998930477,0.995,0.9952380952380951,0.9985443882433589,0.9758878896730291,0.7069446290875882,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,20,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,bottle,20260716,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.019586417001846712,0.995,0.992063492063492,0.9974136069235119,0.9788322281192727,0.7210118690816578,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,20,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,bottle,20260716,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.019586417001846712,0.995,0.9912698412698412,0.9971301602114937,0.9785456248734771,0.7148167850483181,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,20,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,cable,20260714,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.04086095800448675,0.995,0.8043478260869567,0.8914103619211577,0.9420166481888067,0.49688100091557164,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,58,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,cable,20260714,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.04086095800448675,0.995,0.8052848575712146,0.8919863828874435,0.9420204358994804,0.4979854965333587,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,58,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,cable,20260715,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.033379415996023454,0.995,0.7974137931034483,0.8800111886158921,0.9460721873014164,0.5360529169156011,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,58,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,cable,20260715,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.033379415996023454,0.995,0.7962893553223389,0.8791660992933213,0.9460820512230312,0.5383558237136581,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,58,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,cable,20260716,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.026983250005287118,0.995,0.7897301349325337,0.8859939439543361,0.9487803321246688,0.5487965275217321,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,58,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,cable,20260716,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.026983250005287118,0.995,0.7955397301349326,0.8904534526175863,0.9488040367909116,0.5524345120688474,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,58,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,capsule,20260714,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.03004954200150678,0.995,0.600319106501795,0.8603594852707437,0.9476783509526977,0.17879095704412798,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,23,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,capsule,20260714,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.03004954200150678,0.995,0.603111288392501,0.8655095339829609,0.9477426497556023,0.18617246714294813,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,23,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,capsule,20260715,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.0339063339997665,0.995,0.6250498603909056,0.8946941322953805,0.9481722946507776,0.22154563919487336,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,23,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,capsule,20260715,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.0339063339997665,0.995,0.6238532110091743,0.8952419684803433,0.9481819554956858,0.22371934302267105,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,23,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,capsule,20260716,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.050594833002833184,0.995,0.6521739130434784,0.8977631918324929,0.9556215374996108,0.24741661133648252,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,23,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,capsule,20260716,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.050594833002833184,0.995,0.6617471080973275,0.9050868193891055,0.9556390140874241,0.2533779853995987,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,23,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,carpet,20260714,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.027676166995661333,0.995,0.8687800963081861,0.9535154436486761,0.9772532084716109,0.5796736659766314,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,28,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,carpet,20260714,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.027676166995661333,0.995,0.8679775280898876,0.9529178155620706,0.9772313057350154,0.5765603221014297,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,28,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,carpet,20260715,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.025316999999631662,0.995,0.8615569823434991,0.9521470942304677,0.9710629204763728,0.5224863488633392,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,28,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,carpet,20260715,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.025316999999631662,0.995,0.8607544141252007,0.9521873344618559,0.9710375861390173,0.5189919744567323,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,28,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,carpet,20260716,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.027432292001321912,0.995,0.8828250401284109,0.9599350517962155,0.9744446604999792,0.5403111399735019,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,28,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,carpet,20260716,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.027432292001321912,0.995,0.8824237560192616,0.9596469503845186,0.9744229889616768,0.5361538864736338,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,28,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,grid,20260714,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.01301183299801778,0.995,0.5162907268170426,0.7330729917673682,0.6994274662509266,0.01480456017950861,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,21,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,grid,20260714,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.01301183299801778,0.995,0.5162907268170426,0.7330729917673682,0.6994275146467499,0.014804697138661387,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,21,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,grid,20260715,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.020063333999132738,0.995,0.4720133667502089,0.6936858712945569,0.6974794245349851,0.016620986713344384,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,21,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,grid,20260715,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.020063333999132738,0.995,0.4728487886382623,0.6945121113890873,0.6974795136234078,0.016635055359912457,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,21,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,grid,20260716,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.01865837500372436,0.995,0.38763575605680867,0.702269302113919,0.7513692864960996,0.024947914681866523,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,21,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,grid,20260716,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.01865837500372436,0.995,0.38763575605680867,0.702269302113919,0.7513700560010919,0.024953032661269664,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,21,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,hazelnut,20260714,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.029453583003487438,0.995,0.8703571428571429,0.913533292772219,0.9590213089802393,0.39248006737857666,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,40,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,hazelnut,20260714,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.029453583003487438,0.995,0.8685714285714287,0.9106236662261447,0.9590190585702769,0.3920450751592936,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,40,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,hazelnut,20260715,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.020142417000897694,0.995,0.9342857142857143,0.9645314613940732,0.9682765164931169,0.43942916754279987,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,40,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,hazelnut,20260715,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.020142417000897694,0.995,0.9332142857142858,0.9629263929206169,0.9681995762780382,0.43159071902532,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,40,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,hazelnut,20260716,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.01937704200099688,0.995,0.9053571428571429,0.9359106413415341,0.9661465721809354,0.400464183186033,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,40,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,hazelnut,20260716,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.01937704200099688,0.995,0.9053571428571429,0.9359106413415341,0.9661442827829088,0.39989604906746223,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,40,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,leather,20260714,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.0351240419986425,0.995,0.9955842391304348,0.998409548847639,0.9920856812511335,0.44896416133442013,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,32,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,leather,20260714,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.0351240419986425,0.995,0.9972826086956521,0.9990491121129488,0.9917497655183726,0.43184383691186756,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,32,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,leather,20260715,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.02758695800002897,0.995,0.9952445652173914,0.9983497416111634,0.9920022353053993,0.44454087572971396,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,32,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,leather,20260715,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.02758695800002897,0.995,0.9962635869565217,0.9987203268752218,0.9917272877084207,0.43055496029480483,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,32,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,leather,20260716,freqpatch_lite,12.0,2.0,2.0,,,,256,98304,0.02331837500241818,0.995,0.9928668478260869,0.9976469937936815,0.9917592074212476,0.455211279932577,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,32,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
threshold_priority,leather,20260716,patchcore_lite,12.0,2.0,2.0,,,,256,98304,0.02331837500241818,0.995,0.9938858695652173,0.997963407984776,0.9913502614782577,0.4342337536331708,,0.05,2.0,3.0,False,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0,0,32,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,threshold_prioritized,19.0,False
